0
@RailwaySeva @themodelmohit MATTER IS UNDER CONTROL OF @drmsdah
"@RailMinIndia This station, DDU STATION needs cleanliness ,it's so bad ,Station master needs more attention https://t.co/nAAV4h6xdj"
RT @Esther27369826: @DrTamilisaiBJP @PiyushGoyal @CoalMinistry @RailMinIndia @BJP4India @BJP4TamilNadu Dyslexia நோயால் பாதிக்கபட்ட குழந்தைக…
RT @SalemDRM: @RailwaySeva @VijeeshCTK ALREADY INFORMED CONCERNED SIR.
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
"@BhusavalDivn @Central_Railway @RailMinIndia 
I took platform ticket using UTS app by option of printed ticket dedu… https://t.co/nUCtR7QZjK"
"@nerailwaygkp @drmljn @drmbsbner @RailMinIndia NER KI TRAINO ME AISHI GHATNAYE HONA AAM BAAT HAI SIR, ROZ AAYE DIN… https://t.co/OTOPDNpW70"
"RT @RailwayWorst: @PiyushGoyal 
@RailMinIndia 
@narendramodi 
@myogiadityanath 
Respected sir, 12391/12392 shramjeevi exp stoppage at code-…"
@rpfncr @rpfecr @PiyushGoyal @RailMinIndia @rpfncrald @upgrp Thanku for your response...problrm reported att ddn...… https://t.co/ps11E6oXgl
@drmhowrah @RailwaySeva @c2ashish MATTER RELAYED TO CONCERNING OFFICIAL.
"@SalemDRM @RailwaySeva Thank you very much.. it's working.. awesome reply.. great 🙏🙏❤️

@PiyushGoyalOffc https://t.co/0TH4cueP5V"
"@mpbidyutmahato @dasraghubar @PiyushGoyal @serailwaykol @RailMinIndia 
Sir aap last 4.5 yrs mein joh Jamshedpur wal… https://t.co/G8Za24DVRz"
RT @TcGehlotOffice: दिनांक 03.03.19 को माननीय सामाजिक न्याय एवं अधिकारिता मन्त्री श्री @TCGEHLOT द्वारा माननीय सांसद श्री @drchintamani की…
Pnr no 2838611475  no display in coach are not valid how we take our seat plz help @RailwaySeva @PiyushGoyalOffc… https://t.co/F3TDRXqZBR
"RT @secrail: नागपुर-छिंदवाड़ा गेज कन्वर्जन प्रोजेक्ट के अंतर्गत,इतवारी-केलोद नवपरिवर्तित खंड का लोकार्पण एवं इस पर यात्रीसेवा का शुभारंभ आज…"
@desai24aniruddh @WesternRly @RailMinIndia @RatlamDRM @DRMBRCWR @PiyushGoyal Kindly look into the matter @RatlamDRM
@spgrpallahabad @upgrp @PiyushGoyal @RailMinIndia Thanku for your help..and avtive response
@RailMinIndia @PiyushGoyal at Buxar railway station there is only 2 waiting hall only for first class and 1 for sec… https://t.co/G2rtHRDf8a
"RT @c2ashish: On duty T.T. Sunil in A.C. coach, Howrah Jamalpur Experess 13071 is in drunk condition. Kindly take an immediate action. @Rai…"
@secrail @drm_raipur @PiyushGoyalOffc @RailMinIndia @GMSECR @drmngpsecr मुझे सावनेर की कैंटीन लेना है आप ये बता सक… https://t.co/NrNhU1pnSR
"RT @Rituchandel04: @ojaswinitish92 @WesternRly @drmbct @RailMinIndia @PiyushGoyalOffc महिला उत्थान मंडल के देश भर में विभिन्न सेवाकार्य 
च…"
@narendramodi @NitishKumar @bihar_police ये दो बच्चे जहानाबाद स्टेशन पर देखे गए आज सुबह बताया जा रहा । कृपया इनको… https://t.co/5H11iLRnFT
@RailwaySeva Train reached its destination already- Delhi Division
@RailwaySeva @krishangoenka @rpfwrbct Kindly look RB Comp no 395
@PiyushGoyal @PiyushGoyalOffc @KonkanRailway  @RailMinIndia Pathetic status of Kokan Railway Train No. 12617 alread… https://t.co/hRnTKdZohA
@RailMinIndia needs total overhauling
"@Rituchandel04 @ojaswinitish92 @WesternRly @drmbct @RailMinIndia @PiyushGoyalOffc महिला उत्थान मंडल के।
दिव्य शिशु… https://t.co/p5CwxWQOTN"
Where is s1 plz help
"Pnr 6623444370, pantry r determined to not let us sleep its 11.50pm. Why should.we pay so much for sleepless night.… https://t.co/P4ypVUZsfQ"
@hassankhantwitr @RailMinIndia @Central_Railway Kindly look into it @RatlamDRM please.
"RT @GudiyaPaswan2: #Shivratri2019

#LordShiva ?????????

#Living being is our race, 
Mankind is our Religion. 

Hindu, Muslim, Sikh, Christ…"
@rpfncrjhs @rpfncr @RailwaySeva @upgrp Sir  S12 but seat still waiting
"@ojaswinitish92 @WesternRly @drmbct @RailMinIndia @PiyushGoyalOffc दिव्य शिशु संस्कार
वृंदा अभियान
कैदी उत्थान 
गर्… https://t.co/Ancmsrakii"
@WesternRly @drmadiwr @wrdrmrjt @RatlamDRM @drmbct @RailMinIndia @PiyushGoyalOffc @PiyushGoyal सर जी जय हिंद  सर हम… https://t.co/E906lOOQQL
@SCRailwayIndia @drmsecunderabad @RailMinIndia @PiyushGoyalOffc Req for Kazipet as division for future needs travel… https://t.co/qp55BXa6Os
This is unfortunate to tweet against @IRCTCofficial. I've reserved a ticket under CANCER concession for my parents.… https://t.co/7LRcUTgtwJ
RT @TCGEHLOT: आज दिनांक 03.03.19 गाड़ी संख्या 22921/ 22922 बांद्रा टर्मिनस गोरखपुर एक्सप्रेस का नागदा स्टेशन पर अस्थाई ठहराव का शुभारम्भ कि…
@ashurenunivi @narendramodi @NitishKumar @bihar_police @RailMinIndia @IR_EDCHG @Se_Railway @indian_railwayy Kindly… https://t.co/HH7fVPUqYS
@RailwaySeva @puneethmk noted and fwd to concern officials @srdcmsbc for n/a.
@TCGEHLOT @PiyushGoyal @RailMinIndia Great work sir ji 👍👌
RT @TcGehlotOffice: दिनांक 03.03.19 को माननीय सामाजिक न्याय एवं अधिकारिता मन्त्री श्री @TCGEHLOT द्वारा माननीय सांसद श्री @drchintamani की…
"RT @DrTamilisaiBJP: Warm Welcome  Honb @CoalMinistry &amp; @RailMinIndia  Sh.@PiyushGoyal  ji ,Visit to TN (Tuticorin) tomorrow to Dedicate NTP…"
@themodelmohit @RailMinIndia @PiyushGoyal CONCERNED OFFICIAL HAS BEEN ADVISED TO LOOK INTO.
@RailMinIndia @PiyushGoyal looks like indian railways doesnt have to do anything with the passenger grieviances.… https://t.co/bbFaoWFHkW
RT @DrTamilisaiBJP: தூத்துக்குடி பாரதிய ஜனதா கட்சியின் வாக்குச்சாவடி  செயல்வீரர்கள் கூட்டத்திற்கு வருகை தரும் மத்திய ரயில்வே மற்றும் நிலக்க…
"RT @AnandKu13323846: दि29/09/18से 40--50लिखित शिकायत की जा चुकी है किन्तु हर बार शिकायत प्राप्त है के बाद आज 02/03/19तक न FIR न कार्यवाही,…"
@SrdeechgAld @drmncrald @RailwaySeva Job done very much impress thanks
Just boarded in 12312 from DDU in SL Class it was packed like anything ladies could not even go to washroom. Please… https://t.co/AFWirdyFjX
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
"RT @AnandKu13323846: महोदय,SrDSC/RPFऔSrDSTE/कार्य इलाहाबाद करोडो के भारीघोटाले के मुख्य प्रभावित है दि 29/09/18 से जानबूझकर अनुचित पीपापोती…"
ट्रेन नम्बर 12488 को बेवजह लेट किया जा रहा @drmmgs @ECRlyHJP @RailMinIndia @manojsinhabjp @PiyushGoyal https://t.co/Nj4fhA4weP
@rpfwr1 @RailwaySeva @krishangoenka pls share your contact no and specify details . you may call on security help n… https://t.co/UUinw296Jh
@RailwaySeva @SharmaLavelesh @rpfncrjhs   @upgrp https://t.co/gYrVVdJ2gP   . NCR- 487 Kindly look into this matter
@drmncrald @RailwaySeva @SrdeechgAld Job done thanks
"Booking id 116
SAC 996411
Station name : Nasik Road
@RailMinIndia @PiyushGoyalOffc"
@DrTamilisaiBJP @PiyushGoyal @CoalMinistry @RailMinIndia @BJP4India @BJP4TamilNadu ...பியுஷ் கோயல் அவரை பற்றி இங்கே… https://t.co/eO5cSNVPtX
"RT @AnandKu13323846: महोदय,SrDSC/RPFऔSrDSTE/कार्य इलाहाबाद करोडो के भारीघोटाले के मुख्य प्रभावित है दि 29/09/18 से जानबूझकर अनुचित पीपापोती…"
@Ma_Khodiyr @TCGEHLOT @drchintamani @RailMinIndia @WesternRly @Gmwrly @mpsudhirgupta @ombirlakota @S_MahajanLS… https://t.co/lWmovw14qj
RT @KonkanRailway: Introduction of New Weekly AC Double Decker Express between Lokmanya Tilak (T) – Madgaon Jn. - Lokmanya Tilak (T) &amp; Chan…
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
"RT @AnandKu13323846: दि29/09/18से 40--50लिखित शिकायत की जा चुकी है किन्तु हर बार शिकायत प्राप्त है के बाद आज 02/03/19तक न FIR न कार्यवाही,…"
RT @gautamkshah: @temsutulaimsong @PiyushGoyal @PiyushGoyalOffc @RailMinIndia Nowhere You will find columns at the edge of a platform - nex…
@PMOIndia @narendramodi @PiyushGoyal @RailMinIndia  pnr 2835416594 मे बहुत भीड़ है जो की अवैध यात्रियो द्वारा जबरद… https://t.co/R0T6DfTcSK
RT @vvishu736: भटिंडा-हनुमानगढ सैक्शन के विधुतीकरण के CRS निरीक्षण के बाद  किसान एक्सप्रेस 14519/20 और भटिंडा-जम्मू 19225/26 तथा अन्य गाङी…
@Baap00314734 @KunwarBSrivasta @AbhaySi84953941 @mau_railway @rajuk6795 @gmner_gkp @RailMinIndia @nerailwaygkp… https://t.co/NzpwXHu8CF
RT @Samajwdprashant: @drmljn @drmlko25 @gmner_gkp @RailwaySeva @PiyushGoyal @PiyushGoyalOffc @CCMNER Gonda diesel shed जाने वाले रास्ते पर…
"RT @84ROUTE1020: @DGPMaharashtra @CPMumbaiPolice @CPPuneCity @PuneCityPolice @PuneRTO @PuneCityTraffic @PMCPune @punedaily 
१) देश की बुनि…"
RT @subratk123: @ahir_hansraj @PiyushGoyal @narendramodi @nitin_gadkari @Dev_Fadnavis @RailMinIndia @rajnathsingh @PIB_India @BJP4Maharasht…
Railway people just cleaned the toilet.. I must say I am surprise by the visit of the railway work force.. thank yo… https://t.co/4er4kE1ans
@ECRlyHJP @RailMinIndia @PiyushGoyalOffc @drmdhnecr @drmmgs @DrmDnr @spjdivn @drmsee1 @PiyushGoyal @manojsinhabjp… https://t.co/d157pBE0Es
"RT @84ROUTE1020: @DGPMaharashtra @CPMumbaiPolice @CPPuneCity @PuneCityPolice @PuneRTO @PuneCityTraffic @PMCPune @punedaily 
१) देश की बुनि…"
@RatlamDRM @TCGEHLOT @RailMinIndia @Gmwrly कुछ ठहराव सीहोर मे भी करा दीजिए तो जनता का फायदा होगा।
@desai24aniruddh @WesternRly @drmadiwr @RailMinIndia @DRMBRCWR @PiyushGoyal @ElectCTORTM kindly look into this.
"RT @AnandKu13323846: दि29/09/18से 40--50लिखित शिकायत की जा चुकी है किन्तु हर बार शिकायत प्राप्त है के बाद आज 02/03/19तक न FIR न कार्यवाही,…"
"RT @AnandKu13323846: महोदय,SrDSC/RPFऔSrDSTE/कार्य इलाहाबाद करोडो के भारीघोटाले के मुख्य प्रभावित है दि 29/09/18 से जानबूझकर अनुचित पीपापोती…"
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
@PiyushGoyal @Dev_Fadnavis @PiyushGoyal @NWRailways @RailMinIndia जहाँ एक और स्वच्छ भारत के तहत सेकड़ों शौचालय बन ग… https://t.co/0MMHP6WwfL
"@WesternRly @hassankhantwitr @RailMinIndia @Central_Railway staff pertains to MUMBAI DIV , @drmbct kindly look into this."
@narendramodi @PMOIndia @PiyushGoyal @PiyushGoyalOffc @KonkanRailway  @RailMinIndia Pathetic status of Kokan Railwa… https://t.co/rATS4qf7Js
@RatlamDRM @TCGEHLOT @RailMinIndia @Gmwrly @Sudeshr52417  कुछ ठहराव सीहोर मे भी करा दीजिए तो जनता का फायदा होगा।
"@RailMinIndia Today, On our Incoming Journey, Train came at platform no.2. 
In Ambli Road station, There's no facil… https://t.co/RPhRB0rnFD"
@PiyushGoyal  The passenger had to pay more than double fare ! But she had to complete the journey on a dirty - sta… https://t.co/4Fze2lTHWZ
@drmadiwr @desai24aniruddh @WesternRly @RailMinIndia @DRMBRCWR @PiyushGoyal @ElectCTORTM kindly look into this.
@WesternRly @NWRailways @drmadiwr @wrdrmrjt @RatlamDRM @drmbct @RailMinIndia @PiyushGoyalOffc @PiyushGoyal… https://t.co/uYpBKA0wsL
"एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये… https://t.co/7sEgKMugCX"
RT @savukku: @DrTamilisaiBJP @PiyushGoyal @CoalMinistry @RailMinIndia @BJP4India @BJP4TamilNadu மேடம் தாமரை மலர்ந்தே தீரும் விட்டுட்டீங்க
@RatlamDRM @Ma_Khodiyr @TCGEHLOT @drchintamani @RailMinIndia @WesternRly @Gmwrly @mpsudhirgupta @ombirlakota… https://t.co/AAczYY8Baz
"RT @84ROUTE1020: @DGPMaharashtra @CPMumbaiPolice @CPPuneCity @PuneCityPolice @PuneRTO @PuneCityTraffic @PMCPune @punedaily 
१) देश की बुनि…"
@PiyushGoyalOffc @NWRailways @PiyushGoyal @PiyushGoyal @NWRailways @RailMinIndia जहाँ एक और स्वच्छ भारत के तहत सेक… https://t.co/3oxf50FCkh
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
"RT @AnandKu13323846: महोदय,SrDSC/RPFऔSrDSTE/कार्य इलाहाबाद करोडो के भारीघोटाले के मुख्य प्रभावित है दि 29/09/18 से जानबूझकर अनुचित पीपापोती…"
"RT @chandan_sh: Dear @RailMinIndia, I am traveling in 12878 which left for Ranchi today. Tatkal was not confirmed, I am in ext coach for NT…"
"RT @AnandKu13323846: दि29/09/18से 40--50लिखित शिकायत की जा चुकी है किन्तु हर बार शिकायत प्राप्त है के बाद आज 02/03/19तक न FIR न कार्यवाही,…"
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
@PiyushGoyal Sir we r travelling to Coimbatore from Bangalore and the train is 2 hours late. No there are so many p… https://t.co/sP9F9EuTvv
RT @thambikeshav: @rajtoday @mid_day @mumbairailusers @kalyan_dombivli @AmhiDombivlikar @RidlrMUM @RailMinIndia @PiyushGoyal @PiyushGoyalOf…
@meetaonline @rpfncr @rpfecr @PiyushGoyal @RailMinIndia @upgrp गाडी को फतेहपुर में आरपीएफ द्वारा अटेंड कर समस्या का निदान किया गया
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
#Big looting at #Secunderabad rly station 1 day six hours parking charge Rs. 183 only. Am went warangal to sec bad… https://t.co/DYfa3C2WqE
@drmadiwr @IRCTCofficial @DRMBRCWR @RailMinIndia @drmbct I have received this reply for the third time. Are you a b… https://t.co/ONl9saRWWH
RT @NsuiSantosh: माननीय मंत्री जी बुलेट ट्रेन चलायो लेकिन पहले आम रास्तो पर अंडरपास बने है उनमें पानी निकालने की भी व्यवस्था करो ताकि आमजन…
"Cc
@NeerajAmbuj 👁👃👁 👇"
@RailwaySeva it is very pathetic for reservation passengers as all berths are occupied like general coach in 22641… https://t.co/FuXZa04CTL
"RT @manogyaloiwal: Nostalgic moment for @EasternRailway @RailMinIndia @PiyushGoyal 

50 years of my favourite Premium Train
#Rajdhani #Expr…"
RT @Samajwdprashant: @drmljn @drmlko25 @gmner_gkp @RailwaySeva @PiyushGoyal @PiyushGoyalOffc @CCMNER Gonda diesel shed जाने वाले रास्ते पर…
"@RailwaySeva @drmmadurai @drmmadurai please respond.. Waiting for your replies...

Or this is in progress?"
@RatlamDRM @desai24aniruddh @WesternRly @drmadiwr @RailMinIndia @DRMBRCWR @PiyushGoyal attend will be at ujn station.
@ccrrtmwr @skd0803 @PiyushGoyal @PiyushGoyalOffc @RailwaySeva @RailMinIndia PLS SHARE UR PNR
RT @akmishra1974: @ECRlyHJP @spjdivn @RailMinIndia @PiyushGoyal  दरभंगा-सीतामढ़ी रेलखंड पर लोकल और लम्बी दूरी की एक्सप्रेस ट्रेनों की संख्…
"@RailwaySeva
 and 
@GM_CRly
@RailMinIndia
@PiyushGoyal 
@PiyushGoyalOffc
  Kindly check on 16th February 2019, Trai… https://t.co/Pgy8em5Q5h"
@rpfncr @RailwaySeva @SharmaLavelesh @rpfncrjhs @spgrpjhansi Kindly look into this matter
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
RT @RameshVaitla: #Big looting at #Secunderabad rly station 1 day six hours parking charge Rs. 183 only. Am went warangal to sec bad up and…
@RatlamDRM @drmadiwr @desai24aniruddh @WesternRly @RailMinIndia @DRMBRCWR @PiyushGoyal noted
"Rajdhani Express turns 50, passengers pampered  : @RailMinIndia https://t.co/6qzOt7Dtbl"
@Vijay220488 @RailMinIndia @PiyushGoyalOffc @manojsinhabjp @Central_Railway @serailwaykol @rpfecr Kndly look into the matter
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
FYI its Coimbatore Express running so late
@RailMinIndia @RailwaySeva Please sir . Kindly take the matter seriously . To catch the flight 6E713 scheduled at 8… https://t.co/stTdLFTRu0
"@Anilmis97585463 Bhaiya, pls help likhkar @RailwaySeva aur @RailMinIndia sahit us DRM aur GM ko bhi tag karna chahi… https://t.co/k34vdlaNfg"
"RT @DrTamilisaiBJP: Warm Welcome  Honb @CoalMinistry &amp; @RailMinIndia  Sh.@PiyushGoyal  ji ,Visit to TN (Tuticorin) tomorrow to Dedicate NTP…"
@drmbct @RailwaySeva @jha_sachi @srdmebct pls share ur pnr details
Big looting at #Secunderabad rly station 1 day six hours parking charge Rs.183 only. Am went warangal to sec bad up… https://t.co/55t5aFC1DA
@rpfncr @GMNCR1 @fifthpiller @PiyushGoyal @PiyushGoyalOffc @RailMinIndia @drmncrald @ncrccmcnps @IPFCNB12 Kindly lo… https://t.co/eWB3Q7KCCV
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
RT @RameshVaitla: Big looting at #Secunderabad rly station 1 day six hours parking charge Rs.183 only. Am went warangal to sec bad up and d…
@RailwaySeva @ashishrns Inconvenience caused to you is deeply regretted. Matter is being looked into for further necessary action.
@RailMinIndia
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
@RailwaySeva @RailMinIndia @PiyushGoyal pls find the train and take necessary action as soon as possible.
@melville08081 @Central_Railway @drmmumbaicr @RailMinIndia @PiyushGoyalOffc @PRO_CRly @srdeetrscla @srdcmmumbaicr… https://t.co/2HHj35ZD1a
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
@RameshVaitla @J2323T @HiHyderabad @SCRailwayIndia @PMOIndia @RailMinIndia @KTRTRS special offer only for NTV
@RailMinIndia
@IamMaulikVyas @WesternRly @RailMinIndia bhuj??
RT @TcGehlotOffice: दिनांक 03.03.19 को माननीय सामाजिक न्याय एवं अधिकारिता मन्त्री श्री @TCGEHLOT द्वारा माननीय सांसद श्री @drchintamani की…
"RT @fifthpiller: @PiyushGoyal @PiyushGoyalOffc @RailMinIndia @GMNCR1   ये शिल्पी है, इंसानी बालों को नए की दुकान से इकट्ठा करके उसे आंध्र…"
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
@Pawanvenkat9 @RameshVaitla @HiHyderabad @SCRailwayIndia @PMOIndia @RailMinIndia @KTRTRS 😂😂👍
"@RailwaySeva @MrunalSN With digital India, small business man are lossing their business,.i am Railway Ticket agent… https://t.co/lpne8XBhSr"
"RT @abhi20013836: @RailMinIndia Dear Sir/ madam,
My parents aged 64 and 54 are waiting in CARMELARAM railway station for the past 4 hours w…"
"RT @temsutulaimsong: Big Sewer Rats, Garbage, Bad smell - Features of Railway Stations Earlier. Look at this clip from Old Delhi Railway St…"
@RailMinIndia @drmsecunderabad sir my parents had for forgot to carry there ticket while travelling but they have t… https://t.co/5aIlgpbXUT
"@RameshVaitla @SCRailwayIndia @drmsecunderabad @RailMinIndia @KTRTRS You will receive an automated reply ""noted"".… https://t.co/iQcGoUjUMS"
@PiyushGoyal @PiyushGoyalOffc @WesternRly @RailMinIndia @IRCTCofficial Train No 22476 Name Was Big SUPERFAST EXPRES… https://t.co/2EotxMSRU1
"RT @VnsAnuTi: एक तो BSB के PF5 से सामान्य वेंडर्स को हटा कमसम नाम के वेंडिंग माफिया को जगह दी गई है, उस पर इसकी लूट खसोट देखिये सीनाजोरी के…"
@RailwaySeva @drmumb PNR no. 2156091830 train no 22456
@JournalistAmesH @PiyushGoyalOffc @PiyushGoyal @RailMinIndia Matter forwarded to the concerned officials @DRMJodhpurNWR
@PiyushGoyal @PiyushGoyalOffc @RailMinIndia @manojsinhabjp
"@RailMinIndia @IRCTCofficial 

No services given,the official didn’t attend

The station master didn’t meet as he k… https://t.co/HDatHCAoZh"
@rpfncr @RailwaySeva @SharmaLavelesh @upgrp उक्त गाड़ी में कुम्भ मेला की अत्यधिक भीड़ है गाड़ी को झांसी में अटेंड कराया जाएगा।
@NWRailways @PiyushGoyalOffc @PiyushGoyal @RailMinIndia @DRMJodhpurNWR लम्बे समय से कोई ध्यान नही दे रहा है.... फॉर… https://t.co/UK5Q5FM13w
19064  ट्रैन को Gyanpur Road मव 40 मिनट से बैठा दिया है! क्या कर रहे हो आप लोग इसे जल्दी से झूसी पहुचाइए! यह बहुत… https://t.co/c6K0wviDo4
